,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
M127,20.39332557,0.083459004,7.876468261,1.572691607,1.891955826,2.792786056,0.160324573,6.298513677,2.833940957,10.31569624,240.1288678,0.486608429,6.019900526,21.17586402,1.022040101,136.2284757,658.5614623,519.6559469,33.11841016,1.149532857,1.183281097,10.73236692,1.485246489,13.59248051,0.852229529,214.1592253,60.34521581,2.92714864,55.97566604,254.4812256,647.4925353,72.16431387,,105.6066777,2344.060031,72.07577124,54.14741556,27.5043582,13.84195634,10.7111405,28.10063376
M128,9.503645161,0.142918646,134.7415108,1.137620361,2.429897489,2.531268742,4.95708817,24.17857852,1.761965923,16.91102947,252.6751881,0.35366309,5.125159987,14.70098286,0.273466202,176.2236954,587.7581846,737.8113559,10.72869428,1.4847218,1.157885391,10.21497,0.817520608,7.584230769,0.866514625,135.0808449,25.69295742,4.280646283,37.80592443,167.2540025,106.9066634,49.18212376,,240.1766765,1651.014546,51.27033935,42.78945594,14.62355016,9.97356488,6.516999248,16.95226338
M129,29.4008507,0.293898397,54.23400715,6.206588521,1.288076784,20.28963306,3.993868082,59.66509492,1.476931319,7.678754868,146.9866731,1.700293554,4.504015689,31.30603736,0.731063895,256.6087518,773.3517373,5807.079036,392.9457731,0.846201652,0,18.35412579,2.415877981,4.978754638,1.838174312,255.8986101,3.002861658,27.00113783,75.43865142,83.79578287,213.9617145,66.0305153,,248.7752368,1218.109568,82.60369166,42.67534306,17.09682545,14.93990972,13.8338888,20.7993204
M13,10.96920207,0,93.83089818,3.807531874,1.827794653,1.90781571,18.15025905,20.3648562,1.413433863,13.99064854,500.6552488,0.355948496,2.471281847,34.60750009,2.098900172,87.39505085,690.2013704,831.6048483,4.830405633,0.437741108,11.35557238,4.58799843,0.810396153,11.50177358,0.610315959,237.1217954,14.24507718,14.43331096,30.67317122,314.0493505,518.3981132,73.38986393,,527.1134347,2958.528155,51.67865855,54.96772767,16.2864714,16.48506776,4.298120587,11.83289746
M130,24.08171225,0.214619294,69.6447855,3.451567251,3.259727979,4.698902128,0.870375681,14.22464079,2.07138054,16.49872692,309.125749,1.302266223,4.166139233,18.6492152,0.307995798,113.8150333,944.5673099,270.7688308,13.22794136,2.354847572,80.50566359,17.10516552,2.387119261,10.22233508,4.930996125,202.7761137,35.06183183,8.626441202,57.87616294,322.4723653,811.9504389,81.45408573,,689.151382,2076.511274,78.07997922,47.39129485,24.86934303,13.31808373,16.11353003,30.62016426
M132,18.35477565,0.083356677,6.435503522,5.443507566,1.776257987,10.20881328,2.917888066,49.46743976,5.731400737,52.6460648,509.2099217,0.469057912,6.472400819,2.760102902,0.047849391,680.0348004,781.5697134,1753.025202,38.72613516,4.242218849,0.03376658,10.34137719,1.165548586,5.398800233,3.160022961,347.8274176,9.405191683,17.72246398,55.38792508,211.8338961,113.3531489,86.58332284,,118.8108695,1059.685276,62.34159658,52.26739289,29.21161469,17.28123142,16.91041363,36.51811984
M133,11.84935408,0,20.18008547,1.207962038,0.997655535,1.063675785,1.052719261,4.268367318,2.854477652,6.633676936,125.1774868,0.622455311,2.883826873,14.16791369,0.232300196,149.8200113,542.5088599,953.260081,14.49493002,0.549126879,1.352428112,7.572865299,0.742681925,7.084647122,1.07505628,153.4287291,14.44641913,2.425745242,27.97850591,90.73096248,434.1525367,51.74295428,,100.3831064,1479.718941,40.97873077,39.65703159,11.35248241,8.873203151,4.938842608,11.99005924
M134,6.460236285,1.64047143,42.13546821,2.131920677,16.12798378,12.37025603,0.700298268,34.2870551,2.712816962,63.90105953,3736.876001,0.444873608,3.91660215,15.58019451,0.231290541,385.7711517,145.1283758,141.2793237,11.30591484,8.425341899,8.533979252,6.341422274,1.064594228,6.061468052,1.179212957,112.1027237,2.237367259,72.78434408,28.42273059,648.942927,41.20086221,47.64182733,,721.7455314,2874.091945,40.20197046,46.80404624,15.76154156,12.54809739,5.037764494,6.419379243
M135,15.60792818,0,58.51275484,9.39574046,6.146072866,3.766563439,0.675135717,9.412518568,3.234245107,20.02476765,325.4291356,0.37987291,7.885113381,31.05749458,0.847323985,281.7949407,877.269707,297.3960704,14.60897659,2.700503878,0.732175742,7.532713557,1.194728698,8.822567843,1.430387591,255.8495914,43.21056298,7.180782229,57.55014369,144.3263813,808.5625184,75.21137397,,85.54549002,2584.848278,54.23875267,44.72267722,26.06230555,15.56026591,6.812862252,21.0546678
M137,14.48442365,0.25924979,38.84784033,3.313000838,2.899323466,13.21480343,0.368902451,26.80883487,3.70144501,14.58903878,251.9075745,0.228491341,5.738811151,30.69680237,0.446452942,1130.143476,607.0817353,1110.383711,9.19812789,2.784020488,4.340757561,9.262998781,1.81250163,8.272913497,3.551783011,242.3042858,41.22038008,5.92765023,58.87294552,692.7104099,883.8032362,59.81833778,,259.6797966,2693.381107,53.42869992,51.84580178,24.40069621,14.04097496,9.321711754,22.89901504
M139,11.22103925,0.946463795,89.59434079,6.355018503,1.954848675,12.99038285,0.291802651,47.44299528,2.726339137,8.242829873,875.9377994,1.739639668,2.105857525,13.5370814,0.704278298,428.9653806,344.9526146,486.8915822,33.39403716,1.22751747,0.042599861,10.52207279,0.842169188,9.719514102,0.993314123,168.4105457,3.223449401,3.166112678,44.50338036,455.5616736,100.8649705,70.58988447,,858.3836765,2118.34798,58.42401337,65.69704249,19.21863887,15.49048623,9.61648064,13.91190413
M14,11.03973154,2.54743151,55.09783499,1.947403587,8.967994183,11.9599966,7.260454995,12.68594337,11.88673413,69.34313422,1777.253884,0.41652918,13.38062641,52.73004018,9.060568405,126.5097985,145.0845213,1882.809184,6.459567878,14.97247324,85.9534938,18.46474018,0.571441994,8.607284726,2.37174872,392.8797728,1.456153207,102.1360522,82.09963549,1582.237871,296.5548519,133.7778731,,458.7522824,2125.086401,138.0263499,42.45378846,16.88247807,13.73230568,6.741173385,18.54841074
M141,14.36049883,0.124429214,307.5199608,1.212791072,1.128288455,8.646389176,1.16858261,24.63698434,2.507026667,28.88381634,698.5003665,1.805278086,2.034013155,4.948989928,0.714263369,47.86796698,454.0769021,16.66083119,86.16974542,2.091467089,0,11.34268138,1.803119503,4.794201268,4.192949953,143.2114762,8.277369923,5.793043009,138.7960683,390.2962923,325.3485248,73.48205575,,2258.380196,1782.604866,95.14973263,30.58639639,16.99225465,20.04237789,14.3982659,28.00582142
M142,15.38972631,0,79.23405604,2.313161991,0.685946737,22.55032948,0.968786867,85.43002912,1.655191211,4.292745647,127.2311183,0.669737536,3.200573186,3.661770748,0.817390686,147.0127772,696.0851008,8760.951421,57.38829615,0.4986331,0.612871306,11.97486853,0.916338645,8.561983597,1.215488499,321.125963,8.039649484,9.861319597,76.11055273,118.1533854,5.922387974,58.33044943,,373.6154235,1073.624371,107.096119,40.43667334,12.93993175,9.431641806,11.01820614,11.43075294
M143,13.44994991,0.527495001,89.80372075,2.027999418,4.384575723,10.30998876,1.501210076,53.10338919,2.390699364,18.68519814,1002.368683,0.852336556,2.029957544,12.00599204,0.656064398,101.3200905,611.0419207,413.5431023,14.8087964,2.893892486,0.035613428,7.453358695,1.743367714,7.626749166,1.301722711,248.5932463,2.520771361,5.102721213,68.62891863,392.5664395,126.4572226,88.81516437,,491.7731688,1655.920862,55.38697514,72.54509787,18.00889259,16.18753294,9.849839004,17.65032277
M144,12.71238953,0,66.40735442,1.477966958,1.031240929,7.518205398,0.676212681,43.2757774,1.85417146,10.89772444,43.48855361,0.391021509,2.921382341,15.86819949,0.310870191,348.0567374,355.2704649,166.0089708,19.8951732,0.587884749,0,8.393747911,1.745091992,9.735282955,0.591020533,224.2085233,34.43561719,9.707070521,57.03588994,546.6684929,463.6034589,56.64815422,,283.6366518,1955.90676,53.3417337,33.01720216,17.55360526,14.60316979,11.38141835,16.77773953
M145,13.21667378,1.620676422,94.67332327,14.34071361,4.797756063,7.774207971,2.604604267,12.3451376,2.767038309,35.78147476,1038.088207,1.848508302,4.285598552,15.1670667,0.820870545,694.6748119,411.4566938,662.993207,11.89244417,2.826488969,1.081314707,8.50636879,0.824050083,5.723839008,1.375052344,250.2755379,14.31352838,9.024857818,50.17456409,247.5339424,335.1541015,89.33293157,,749.8468859,2188.550876,55.04842791,54.72433742,24.31480839,12.4079676,7.572481772,30.23516643
M146,11.63288625,0.108743324,154.4316261,1.872495807,1.676290616,21.37428979,4.317177796,35.40076979,1.225725302,15.0800204,238.5336149,0.626656445,3.088579742,25.71627433,0.811487768,511.2442568,508.686298,7324.792844,271.6572597,0.786974174,0.176201371,6.854978428,0.704969103,7.120142327,2.290234454,381.3742246,19.69265078,11.61058719,42.67987988,250.5686053,95.33240968,59.61629307,,315.556738,2024.543534,65.81520961,40.09588646,21.66376895,14.22966112,12.16996196,19.43046031
M147,17.17326419,0.778747109,194.7051008,0.759031993,1.553520239,14.89599667,16.92110074,50.13948477,2.19445663,11.0340716,597.6200014,3.600715448,2.132272271,29.69186371,0.089405135,392.6921688,304.8973945,90.36203717,4.943470227,1.127156756,1571.238952,5.386258713,4.454574881,11.41285863,0.457243641,257.341534,6.29687107,5.41424124,45.58731872,55.51486746,358.2844234,71.70980745,,1230.554168,2872.017235,54.92583922,43.80101352,24.36596628,16.46215003,6.91115848,13.2995186
M15,44.37302243,1.464911023,2.387721048,3.688547059,48.89949188,1.02125567,9.106711249,15.29812144,9.365445564,140.4916584,29.2765131,1.017989016,54.88994392,7.247209305,4.87024519,0.418953153,155.0480972,3279.679614,6.622994037,15.00460468,11.57157686,7.592971316,1.233657013,7.617987024,1.308888589,358.7043623,0,11.02595274,27.58073857,20.38833019,593.0039112,78.15231327,,79.60195224,1360.281238,51.31608571,88.9641712,33.57467176,19.04562597,5.746151384,12.7797508
M150,17.41403825,0.827914782,123.1648461,39.73292291,0.536235286,12.91628096,9.290087422,64.75401474,2.399665169,13.01433416,294.5201229,1.699931562,1.667547066,2.062413668,0.181047424,442.5510548,522.3224516,1716.411391,70.08611462,0.24849994,0.143732685,13.9385711,1.608676349,9.281795192,2.324886267,201.6772888,0.851348361,10.42555235,54.07710966,381.5061752,107.3781955,91.83474599,,517.4888932,2219.863291,64.44031882,53.95797712,21.4959139,13.88085903,13.3815104,20.15094843
M151,4.337867108,0,5.714105472,2.832031554,6.372313371,3.814427082,8.552736206,21.54602079,4.474705062,76.59410322,698.2526637,1.209422113,8.891873569,5.613452212,1.344665008,272.2068746,145.102135,2486.403852,9.696149053,5.04791645,2.381397739,14.62219131,0.523953971,13.75230358,5.847753895,128.9776096,2.030683245,11.89165207,20.14014817,76.98950526,51.93492133,95.17811621,,68.81993616,1451.493279,31.639018,54.25649527,23.80210274,12.41320299,4.944884678,10.05471344
M152,13.16229804,0.092671581,100.1173155,32.7580352,0.504191603,4.092848675,1.701098287,9.85837929,2.115252145,19.41658586,210.1077938,1.074362054,3.238054054,8.424860647,0.336910804,491.2964017,675.4030236,135.1259139,12.81897148,0.432685905,0.037539913,13.45724701,1.319355694,5.34493832,2.211981915,276.1777397,13.78595044,7.277131594,90.50050922,68.22738704,277.799593,85.66519659,,69.72360592,1628.835776,59.40312232,44.16562249,25.8876983,13.85895454,15.301359,22.4725637
M153,14.35333789,0,94.08970709,1.818188627,2.670796165,2.308648404,1.173529779,15.77586222,1.355652367,9.323387786,396.1049659,0.579093825,6.84096698,21.79464436,0.356935767,48.10270483,876.9763681,171.5221795,13.47943442,2.612899674,12.88585969,11.41392529,1.03585054,10.65223376,1.278248431,190.2147112,62.59097388,5.850810974,55.07068664,360.0466422,413.4559525,63.99971531,,373.4774995,2204.955531,64.42687353,37.15531072,23.62099882,14.35150058,9.471358436,23.94749481
M155,13.57750554,0.260102457,28.42018203,1.211250683,2.27991673,2.646425817,0.79574889,6.374156421,3.847993352,11.89258022,151.0199528,0.387949428,8.432795456,26.61891636,0.680176813,78.89302236,666.9107938,184.183624,24.24209756,2.145483836,4.109185511,10.64709372,1.388644402,8.033699227,1.438665891,177.5621247,28.28659813,2.960117988,46.25877357,297.1510874,456.9816921,57.7173588,,173.3085452,2141.434075,53.403519,36.82482635,21.55577208,13.75813016,8.119558161,23.15875634
M156,15.16124527,0.190693197,47.18293778,2.757005235,2.593726904,11.7347243,1.383880223,27.66741048,2.552462467,12.5036254,380.1437718,1.402726231,3.058766116,6.72521047,0.218927953,576.7497203,403.390209,568.5767356,8.206175096,1.713926175,2.74227017,10.11616325,2.230079422,7.595238338,0.961447757,269.9951556,16.20280632,8.937278355,72.23392558,472.5745477,310.508578,84.81912601,,1129.549366,1679.911722,71.58491115,55.19507594,23.24575357,14.7682512,11.45373468,19.50915583
M157,12.97347747,1.668742653,57.69536075,5.7830969,4.08555365,8.376162549,0.902331439,36.37154872,3.260333312,22.30289528,363.1152741,1.862957899,2.227745609,7.410972459,0.170295378,235.405695,511.9736209,443.05616,13.41798134,1.688136832,1.21677018,8.376336211,1.824253214,8.415005159,1.263809189,291.1088429,10.77727824,11.25664174,59.13103275,878.5167906,180.8963317,92.23346376,,680.4119736,2303.185079,59.14714475,49.28576245,25.24621573,15.32379928,12.1640669,18.48093156
M158,14.30023993,0.939784872,63.4436332,10.44231849,2.258250478,13.09624714,0.42124245,50.06555205,2.701215145,16.99891462,899.7297648,0.974827698,3.014876422,13.95712057,0.755253082,201.0715443,352.343223,1381.886102,10.8770602,1.579636381,0.038069321,7.691244468,1.302123719,8.397046349,1.127586059,210.0584237,11.38159768,3.675294388,65.99817498,357.0101893,245.1066566,76.05595289,,1753.52373,1853.615172,55.28657182,63.97420723,17.36344977,14.64880734,10.41388358,24.61721244
M159,11.86418315,0.134116646,68.96582616,14.51006291,1.824196966,5.690790248,11.04979886,7.096298463,3.665936783,11.52309215,262.639156,2.936927222,1.726492298,30.11379399,1.052158832,220.5816992,803.6488497,3128.724021,30.94629637,0.500955151,10.86574139,12.7323579,0.937654138,9.383842168,1.865961055,410.905167,6.258939318,39.37920604,69.65371112,644.3277289,114.1950292,90.76780329,,998.9114838,2565.519126,101.7223885,50.13449538,20.0389682,13.79863209,13.64509656,13.69383587
M160,10.21612633,4.215510695,105.5030831,7.282243751,0.512774967,2.061244342,6.715404087,41.1451544,1.665960646,11.62355832,181.4920397,0.892245339,0.861373702,27.71934396,1.180408573,125.2819213,551.4694691,81.19063841,21.73583739,0.264031173,0,8.673531316,1.555287217,9.138196331,0.826799648,227.4813863,3.749802371,28.81689776,51.84971792,335.4096204,33.19056685,106.6752728,,72.21018422,1956.727799,65.20675324,61.20948728,15.03202385,14.40800228,9.918749204,8.883769326
M161,14.90469579,0,86.89182232,1.342879417,0.312328186,11.94133067,0.269568541,8.696742892,1.326497844,15.05646041,48.84626436,0.972993928,3.683267008,5.691291542,0.087875315,695.066216,771.3727103,83.54452135,12.54269543,0.375246244,0.046509195,12.55741084,2.159987088,2.469675142,3.297372792,190.0954312,87.45122983,3.599205532,78.15221435,96.06644629,1198.116956,37.82999392,,897.5302786,824.5564199,64.89959418,33.43137331,35.92355671,15.62103358,22.68678801,54.6719157
M162,11.08268158,0.596343718,22.67922574,9.327620943,4.441853603,18.54288474,3.000315588,44.26962445,1.860505104,30.94761234,140.8158283,1.900213882,6.040452824,9.831325573,0.489029017,534.8158971,544.7144084,1717.884939,33.27786598,3.838416515,1.829031413,7.308244273,1.017943714,5.135054887,1.391880572,320.4516569,20.87512722,15.01896762,45.57711093,301.1235854,172.2767777,59.20651563,,350.1399956,1481.124387,61.57968616,42.71087805,24.32864623,16.61997424,11.19461681,13.98825456
M163,15.43329659,0.09865472,111.0262998,2.78855682,2.952089999,41.44444534,2.969076341,99.20668646,3.252627149,105.1353529,674.2588608,1.451394857,5.503284015,9.877270357,0.11326191,274.2447655,468.8680087,1340.731163,45.9353019,3.66193956,0.119890786,9.017980594,1.805833315,5.946540041,2.254053874,264.3804377,12.41543131,13.07491511,82.65564555,572.0058568,304.5837259,107.4294149,,3761.125066,2099.801713,74.55439213,57.77232239,26.13258669,14.26840778,14.75344816,26.45170746
M164,10.05335399,2.827301544,108.5215802,16.07505836,0.783357674,17.56770489,5.732975966,8.923297701,1.051220433,18.11225639,811.2561555,1.022301123,2.583669265,14.55656624,0.090164514,205.0472025,835.1602432,1254.677586,43.43145934,0.256681073,19.85184636,9.103887001,0.539089275,1.912111243,2.004901404,351.673846,2.803012643,361.2769664,21.00815038,441.1290558,78.65391433,39.14166607,,1047.512727,1819.400383,33.72450779,35.44750559,12.03410802,10.00092335,4.245453195,10.3895015
M165,15.12951274,0.109913192,61.91216441,3.178207189,1.893656522,10.32165558,0.117301674,36.76109311,1.084047766,28.33070794,128.2969372,0.670656764,5.457547279,5.685280825,1.808685417,154.0820432,502.3081605,7581.205424,58.88488182,2.104068399,0.534290869,16.92048088,2.836241192,5.923671516,2.174577613,400.5750655,4.872285399,15.89750145,48.04191913,51.77812081,120.8904492,47.12791592,,177.3469722,1735.967467,77.9686282,29.66400659,19.18179893,20.20690666,12.78591669,13.2711323
M166,17.20702911,0.527789004,54.41649909,1.851938126,2.967220458,7.708956796,0.180245614,8.113252742,7.094295456,22.75295814,31.98533595,1.252380688,16.54348914,9.741131712,4.403130863,332.9383399,854.8669324,105.7945174,34.53242755,4.682093864,0,11.00463088,1.999281302,4.166900264,2.371354027,273.4233597,131.4866451,2.686564815,62.19028834,408.841936,439.7710331,63.42306708,,242.6665058,1222.158203,56.90075054,35.91609462,14.01236789,19.64357775,13.43085082,22.61427185
M167,22.39718052,1.987760272,76.58097677,3.798896524,1.484365692,17.9421449,0.549062965,16.47635692,2.784212305,13.74741947,594.8450762,2.17999631,4.133353995,6.826994043,0.13423974,200.756053,956.0186853,103.7252066,23.21690846,1.719696534,0.094730923,23.96758603,2.318659551,6.3293173,3.074508514,230.9255961,11.01868408,10.05282195,92.61350081,315.1299594,241.695874,84.17548082,,1399.819124,1375.825586,88.17672311,54.02030857,29.96301401,14.41308507,25.51237709,43.90556542
M168,12.36549703,0,129.0923079,1.020301985,0.976331589,42.12288804,13.38689537,37.35554613,1.099861802,9.873080196,48.8372615,0.383236475,2.786784004,7.313239786,0.274696456,262.6800225,733.6818601,6078.306061,116.4854787,0.837865832,0.290773605,6.552410699,1.151958899,2.757198039,0.67571524,329.3307085,5.753531224,12.75489602,67.04017329,104.5383723,6.564306807,37.12351799,,20.26236027,1191.607357,69.8600449,30.59162122,11.47829754,16.02898896,5.807217184,10.24292817
M169,9.157775402,0.236811427,34.86385667,8.437614443,2.898906511,9.31654011,1.381591451,52.40626878,3.069665409,12.37445941,1375.688345,0.808102269,2.064585069,13.67199337,0.377603641,142.7797828,511.6718452,650.3932188,6.723946235,1.437381938,0.063952582,5.353728094,1.495081853,10.11316252,1.38036952,150.1591736,1.297389633,9.285680701,36.28604328,552.8720358,75.906987,67.38014984,,1827.518247,2802.733637,46.38074278,87.49992383,13.69666645,9.408481235,6.492616597,13.47296581
M17,8.191574915,0.836250331,128.3686906,11.68280526,13.14365585,8.046283367,21.30014011,36.05756175,8.817225588,71.84931884,4333.239707,0.500805283,8.002630879,37.60253875,3.786937719,616.0334055,162.2429727,7418.195918,21.6043583,13.24267263,0.225835249,8.821043193,1.275601001,7.742107825,3.397909552,353.7179836,0.426376922,20.50484689,37.8677219,225.6078287,73.59414401,77.12619387,,207.6257992,2002.022846,82.31586882,67.84311242,14.86275475,20.94136706,11.48074745,13.1295519
M170,11.99417052,0,113.2632115,1.880807522,13.33683416,6.98077206,13.17520082,44.68948636,6.107872304,118.6122462,4269.837035,0.972055598,5.96945476,21.57669868,1.159206474,462.8867814,277.9671318,5775.86548,14.58802832,17.36448798,0.245410261,9.904874768,1.463177234,5.584919784,3.685990481,308.5427724,12.57362756,44.06291643,46.11221199,973.6181353,49.67760775,79.37150794,,1477.091675,2397.120325,63.43597536,35.96008963,20.76416523,22.48925018,9.563190269,15.30741199
M171,16.49123876,0,36.57471021,0.091674512,4.221705735,8.889227268,1.475559399,23.06268791,3.081119115,10.42038603,1976.712714,2.142556234,3.084618239,17.27644665,0.620895959,214.8860935,263.865988,1653.310202,13.18399292,3.524164648,0.114301759,8.029148227,1.614046503,9.437760837,1.026465794,171.2148736,7.430348926,4.072417701,67.42818407,341.6613802,348.6308076,65.68282554,,309.9993597,2432.901105,56.72140575,51.46522586,15.46993938,15.80435674,13.10874982,20.90751711
M173,16.79865548,0.357441194,114.9065813,9.948528544,2.214802454,9.590386315,0.610350037,29.62991436,1.49408021,11.49409596,384.3966069,0.767387875,4.917859652,9.711243712,0.387567218,901.5696129,509.9082849,4027.016673,51.20266585,1.446381548,0.048264747,6.850739751,0.984450779,6.871941836,1.80977133,242.730757,35.42751805,13.94176746,55.11496705,310.8261904,437.4619726,62.1623288,,909.3455405,3494.504515,51.49125288,46.96555236,16.53412182,14.13409695,6.966546896,25.50144256
