,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
caris_230,16.5854,0.976535,62.6236,1.13099,0.967508,19.8054,79.5193,19.1097,3.17254,16.0936,326.526,3.14967,5.50634,3.41006,0.608428,56.7751,208.146,1467.99,6.76673,1.77343,12.7849,67.2689,0.673792,6.61312,28.8024,104.71,16.1162,3.15635,61.9013,131.183,49.14,27.7319,,40.1983,1448.39,37.6068,22.4048,32.8637,10.8452,29.4151,
caris_231,21.5397,0.154129,93.8071,0.763735,0.258708,28.793,7.46389,19.6651,22.8277,30.0874,1016.17,2.95892,7.1781,4.14351,0.247889,19.1427,173.792,1086.76,6.9509,2.01266,0.657441,78.6452,1.49131,45.5236,8.89368,70.0293,6.74282,2.68268,70.8842,114.954,40.1704,44.0662,,9.38177,1647.38,37.4503,39.25,21.3847,9.64739,26.3892,
caris_232,38.4544,0.34054,7.47039,0.707876,1.10224,4.03246,11.9946,22.0162,2.32986,2.60101,902.195,0.373424,32.3084,6.71792,24.6377,45.463,254.721,1568.69,11.6499,9.94315,47.4677,161.611,6.1716,19.6302,12.9794,62.6558,4.84105,4.47876,75.4933,464.812,75.2966,40.671,,10.1922,1912.83,67.0118,51.2614,31.3531,13.0881,35.3287,
caris_233,18.901,1.99767,4.47289,0.748056,9.95333,11.7325,15.0775,2.46216,2.74588,3.4176,224.06,1.66433,3.10533,4.84084,0.218159,7.21048,224.571,144.058,3.07559,0.744915,0.138798,44.0139,0.10121,14.3011,3.87847,30.1357,0.595747,0.61192,64.1088,136.52,110.034,22.0951,,39.842,1150.17,28.1966,15.9655,14.0841,6.52541,23.5449,
caris_234,27.3543,1.79887,9.27388,0.490781,0.378963,32.0952,5.1846,3.97514,3.40034,22.1101,1341.76,14.4014,8.05563,9.50038,1.50434,26.7786,183.979,185.352,22.3459,1.45752,0.420367,86.9624,3.56087,21.4231,6.71541,42.9229,12.3416,8.68014,53.1322,183.226,84.094,38.067,,62.2079,1560.13,49.5849,22.7259,14.1059,5.90906,31.3159,
caris_235,12.8338,0.771496,51.3926,1.88975,2.91161,67.8345,0.19632,3.75117,0.542602,2.89717,1043.01,1.64045,10.6777,5.82334,0.168156,18.3689,77.751,1733.71,10.218,7.22065,75.7619,99.9542,0.349687,4.87285,3.77328,101.696,3.59709,2.99983,41.3782,89.7708,15.9238,31.6017,,67.849,1028.55,31.9848,20.8419,11.2285,8.77038,15.8057,
caris_236,3.27471,0.29085,5.0092,1.49735,1.44728,2.30748,4.17276,2.13147,3.69671,5.57026,168.821,0.774741,1.20707,0.516362,0.866785,7.94182,31.7427,470.243,0.52038,0.385784,1.14705,13.3513,1.8864,1.7289,3.81464,27.1127,0.231135,0.359406,7.98108,21.4355,4.73157,7.75893,,5.88303,290.935,6.01885,4.36175,4.12938,2.37857,3.58569,
caris_237,3.48075,0.173383,0.550997,3.87537,2.02765,1.26241,4.79574,0.443742,3.4887,16.5574,104.667,1.18007,2.86187,0.884859,0.749803,7.97649,27.5738,549.257,2.85169,1.86435,9.08162,18.4414,3.85001,1.61032,2.79613,33.4966,91.0725,1.35553,17.5369,37.6992,11.5853,7.04226,,4.36541,189.648,10.5994,5.30837,4.88331,2.2202,8.37081,
caris_238,19.1294,0.922635,23.6283,1.25636,5.32969,15.1287,3.62658,14.0653,5.7817,48.9081,1766.57,0.742967,5.36059,5.73654,15.1192,26.2392,178.774,122.573,12.8144,4.5814,158.551,47.0183,0.550599,15.0761,1.75667,48.1663,4.8174,4.85029,57.8416,308.129,25.6995,31.3969,,121.627,1469.33,21.9087,27.1711,19.4388,6.49949,29.0816,
caris_239,21.4551,2.94592,97.6542,0.176226,5.65973,9.21236,5.72737,13.3331,2.54216,12.1186,361.882,0.514602,5.32071,8.26454,0.328496,50.9578,523.21,1776.29,14.4964,3.25844,2.63291,18.2822,1.89621,5.27905,4.01482,78.9071,1.66744,1.71625,52.4921,142.74,224.016,15.7113,,11.6607,1700.89,21.5349,23.4112,24.4172,9.38889,11.9415,
caris_240,8.86213,2.64426,5.68395,0.789175,0.146414,0.999598,13.9961,1.33698,2.1146,2.41099,84.7096,31.1312,5.12759,2.82725,0.290585,1.80794,25.6824,210.786,1.47666,0.601462,0.466913,25.8965,2.6588,3.92592,0.811816,16.4229,116.454,7.58023,21.2119,26.1255,4.78951,10.6671,,29.2076,399.427,9.74569,8.52242,8.82092,2.05854,7.41707,
caris_241,29.4559,3.09661,57.6795,2.32819,4.71731,17.3256,9.37112,3.02632,1.81609,7.38733,517.402,0.709808,2.95884,9.71896,0.298655,9.43835,195.789,110.193,33.1752,0.484227,1.19858,33.5424,0.494276,12.8258,1.12904,28.243,5.80758,1.2481,40.2043,98.7341,305.227,14.6351,,13.5757,714.386,17.81,18.4574,15.4168,4.74768,7.55675,
caris_242,12.5332,5.99142,4.52812,0.682521,2.37528,15.7945,1.67854,4.10036,6.35795,9.55576,347.391,0.640141,6.09434,5.70497,4.60831,13.3352,152.827,693.132,10.7641,1.05729,0.425095,81.5418,23.3956,15.3752,10.9511,45.1752,52.5995,0.983483,52.9789,140.512,41.0149,26.6519,,20.4192,873.299,28.9329,17.6473,13.9092,5.46399,22.5784,
caris_243,21.3483,0.288112,20.5001,11.1243,0.842985,6.70259,13.099,5.41322,3.11776,6.16173,502.267,0.268183,6.30836,4.02548,0.721982,19.3576,217.099,852.905,8.01907,1.66263,1.40312,56.3478,1.94857,7.64702,16.6168,49.4738,90.3838,3.51451,38.5193,146.802,39.6395,29.5943,,21.9232,1141.47,34.521,15.1566,17.7514,7.13433,18.8485,
caris_244,46.0272,0.173795,55.7576,1.16932,0.242946,20.4814,7.86908,6.84368,3.47157,14.0465,508.676,3.90085,6.86984,7.03764,3.78742,25.5907,195.161,79.235,35.5347,0.918251,0.202355,100.014,0.850996,19.7372,1.68813,42.8192,0.4279,5.43485,144.681,183.906,316.482,41.7009,,276.327,1438,62.2013,32.0403,31.3439,9.99382,45.3834,
caris_245,17.946,0.660617,79.6697,0.476657,2.69892,22.9979,1.22793,2.86078,10.6997,5.57775,1274.01,0.675139,3.46494,1.7748,1.74378,39.8954,104.288,1723.53,6.67415,2.91438,54.9726,35.5696,12.0106,6.41662,2.18618,40.1796,13.7063,2.16193,38.6332,75.576,24.4104,21.8565,,5.20646,932.553,24.0364,20.128,15.8472,5.32244,14.9867,
caris_246,33.7685,1.6001,20.8307,0.404843,0.341725,27.186,1.7594,4.6025,2.11661,3.41931,296.636,3.90398,6.08597,9.40115,2.93508,5.3022,175.429,66.1715,45.144,4.49733,4.198,101.094,0.869371,42.4905,7.49212,26.7827,0.907417,2.49769,73.0066,20.8671,202.646,7.2279,,106.656,870.199,19.8736,38.3044,16.6389,3.67803,26.2874,
caris_247,14.9214,0.488533,10.328,1.74963,1.44205,12.6311,5.28564,2.20102,7.46764,33.6942,87.7458,3.00798,2.08105,4.75113,0.169605,12.9088,270.269,781.034,18.2261,0.673078,0.901785,25.5766,3.501,4.15802,1.11473,50.2261,1.20092,1.06894,35.0398,129.815,68.1212,22.2581,,14.0478,643.731,23.0626,14.4317,16.9466,6.0346,13.274,
caris_248,13.7461,0.240981,46.9397,0.857163,0.652717,49.2159,23.714,4.39734,7.94513,9.38016,920.38,1.83152,24.8731,1.63325,0.347065,3.92401,72.7604,878.875,4.48355,4.99268,9.96882,48.2465,0.214404,11.123,6.10964,89.3212,44.6988,9.04263,71.1896,56.942,25.5171,27.8082,,17.6495,1060.96,44.3941,38.1438,27.3481,10.0845,19.0356,
caris_249,15.6589,1.43962,64.1821,0.322411,1.14004,21.3923,0.442001,5.86446,12.9534,11.5046,1364.94,0.802669,8.99276,5.57259,2.06797,81.2065,247.983,941.426,6.74874,1.04151,3.12629,77.8548,1.0283,10.5023,4.00998,105.286,11.7092,3.80147,72.2612,325.126,56.2422,29.0454,,105.692,1108.84,43.4891,19.1026,12.9956,6.65228,34.6933,
caris_250,20.3259,0.290398,3.6724,1.55095,0.963409,6.56155,31.8192,1.47469,2.23134,4.54026,154.414,1.05241,9.49103,2.68535,2.01673,12.8966,127.166,1732.06,120.106,4.1609,0.311691,49.6688,30.8764,9.98883,6.39838,77.7739,21.044,9.3093,122.049,191.47,49.4619,27.5863,,47.9724,1412.59,67.6546,63.1985,31.8007,14.7738,35.214,
caris_251,6.87379,0.669342,4.34542,1.32952,3.34925,8.4271,18.4866,2.54129,27.1095,15.4248,528.103,0.781601,6.06926,1.73874,3.00849,9.39409,40.6868,821.895,8.20624,2.87169,5.36786,25.4069,4.0017,5.46697,2.85604,30.6116,1.62529,2.18455,14.8492,51.2549,10.9758,12.1651,,6.3353,660.413,16.2088,10.4109,7.65552,2.95188,12.831,
caris_252,31.1287,0.166818,44.5432,0.330416,0.495038,41.4985,1.11993,22.6865,1.10261,6.76099,169.548,0.836421,19.8432,24.8151,0.828295,10.981,146.746,827.575,32.5393,13.232,0.316933,106.989,5.40623,40.4627,20.4471,41.0648,10.1637,10.3504,80.382,238.226,31.5904,24.2821,,96.4196,1204.88,26.9797,62.126,49.897,13.4245,34.3785,
caris_253,29.1174,0.132252,59.815,0.287374,3.8349,35.1794,6.41722,7.42691,1.47632,5.4794,755.268,7.98129,3.25679,2.96271,0.21738,2.21661,322.985,8.15511,7.65938,0.887977,0.428228,53.0885,15.5882,18.0301,1.2144,36.0319,4.106,0.740371,83.5823,36.7126,173.045,32.2816,,57.6943,1618.51,24.8387,36.3325,13.6196,7.53014,19.2134,
caris_254,15.3343,0.390128,10.5978,0.675483,1.27329,6.48051,16.5569,1.38984,0.683318,7.68368,72.4282,0.567304,2.42704,2.30524,0.786319,28.0593,101.452,102.12,4.63618,1.00168,0.887449,29.9746,1.38549,6.90751,1.09136,18.5011,2.23396,0.420303,39.4458,52.7163,139.205,13.9185,,30.8905,657.975,21.7526,9.28913,12.256,5.03376,12.1663,
caris_255,6.31724,0.410307,17.2474,0.22477,0.991181,11.9201,3.11353,1.46235,11.8825,6.26472,996.463,0.612962,1.53149,5.91297,0.877302,14.847,48.8218,235.274,5.41924,1.2882,24.8115,16.787,5.1477,3.83848,0.831586,21.6787,19.7478,6.09782,16.2347,66.0314,11.6186,6.59301,,67.9087,416.289,10.9359,15.4334,7.37984,2.40806,5.15671,
caris_256,15.4024,0.473462,9.64994,1.12819,0.293774,17.7494,9.17451,5.26384,2.61713,4.82871,256.158,0.33913,7.09912,7.85396,0.719627,22.2352,52.1914,2511.5,17.4201,4.69983,3.00193,38.041,3.95431,9.09964,5.15635,36.3585,137.334,2.84211,51.8032,15.4868,24.8412,15.3697,,4.915,537.522,21.52,20.0937,15.8877,6.84956,16.0118,
caris_257,21.0496,0.396806,23.8208,0.253333,2.28941,11.2409,19.2828,7.10629,3.05338,4.52872,52.9325,1.41811,3.56374,3.38012,0.382694,16.6584,79.3846,2270.54,23.4408,1.59472,0.285079,33.5704,3.15095,6.44496,0.959482,52.1146,12.226,0.773596,33.0102,59.9318,30.9684,18.2873,,7.58734,653.18,35.325,14.834,12.6514,4.9373,18.2567,
caris_258,16.5294,0.116858,17.9466,2.48719,4.35845,10.569,5.17888,3.43874,8.23326,14.3051,166.018,0.809868,4.11984,2.68429,0.41324,7.27441,91.4838,391.067,7.86012,0.742641,32.9387,25.3026,6.55438,6.13357,2.54949,33.9973,4.12336,6.02432,16.4691,72.5179,49.4269,9.94797,,53.5256,560.974,19.0565,11.4533,9.13377,2.96996,10.149,
caris_259,19.0043,0.503795,52.3095,0.386148,1.59328,31.1302,2.58937,15.0115,3.72839,10.6525,122.079,0.281765,7.0729,2.99641,0.349038,51.1903,211.754,428.54,11.7064,3.36153,2.59164,100.548,1.31395,14.8558,8.18512,85.5715,87.7643,7.26832,79.0522,98.3531,65.5656,36.4589,,28.7067,1510.23,42.6702,27.3395,34.7029,9.01166,46.7585,
caris_260,38.0215,0.670346,78.5833,0.31406,1.03236,10.3697,1.04652,3.34599,0.390402,1.03091,423.048,0.770595,7.0029,20.137,0.297237,119.535,181.171,385.484,42.6227,0.616381,0.955755,54.4444,1.89511,19.5157,2.24744,61.2603,3.81667,19.0021,46.5961,172.336,486.391,26.5431,,118.983,1702.03,39.1776,40.3519,23.2716,8.17115,18.5566,
caris_261,10.9001,0.154965,3.20981,0.652486,0.759497,3.53582,4.60366,0.900487,0.787144,2.90981,108.952,0.191991,0.591539,1.70427,1.01193,7.36042,118.557,54.8982,9.0402,0.302424,7.90132,15.8829,13.0893,5.23627,0.370164,16.3633,1.60998,0.39814,19.8203,34.3915,72.1803,6.42223,,44.6522,393.823,12.2114,5.65742,7.18869,2.21875,6.34413,
caris_262,11.6089,1.28291,4.80951,0.846038,5.62356,6.13613,1.06685,2.49479,4.34901,7.95289,161.862,1.4618,1.1102,1.30068,5.74169,8.03182,44.1128,218.834,3.21805,0.363275,0.239359,19.5204,2.58003,4.22319,0.419993,15.8548,9.2967,0.578656,26.3537,75.8145,39.7505,7.9277,,44.0023,384.855,11.6743,7.2099,6.20786,3.0322,9.64635,
caris_263,29.1125,0.124018,2.03937,1.17572,1.95865,12.9225,10.7751,10.9547,1.19441,1.66971,56.4763,1.83429,5.97653,4.57854,0.627825,15.77,228.747,169.837,12.2105,3.54721,234.959,51.1299,1.66235,6.95316,1.16521,52.6472,20.2739,0.952226,56.1193,474.275,119.509,18.7484,,58.1935,810.988,28.7013,22.5108,14.2441,8.07955,9.19209,
caris_264,16.8951,2.29221,30.6642,3.58147,0.145271,14.4632,17.9071,10.7261,5.98078,33.8464,564.937,5.16325,0.847274,2.34447,1.29762,17.2932,107.416,124.044,6.93743,0.131361,0.121569,25.5172,3.77889,8.07123,0.663226,34.6233,1.37289,0.74541,40.1811,135.787,63.6155,18.7381,,42.3437,961.537,19.1449,18.5114,9.57331,2.81224,9.78909,
caris_265,16.1618,0.163719,19.3203,0.375566,1.83498,38.3604,15.5696,21.7883,12.6301,12.6117,1301.14,4.91579,9.20715,7.30305,0.274153,73.7233,146.882,810.581,6.37898,8.57568,0.570902,55.7232,2.31292,8.80858,5.71524,112.739,3.43023,6.30478,80.5729,159.441,124.468,25.5953,,15.5899,1635.17,59.1359,27.6218,27.218,9.9778,23.0881,
caris_266,40.3119,0.304812,12.2399,0.480119,1.28054,7.10109,6.84845,1.64429,4.42944,7.07726,1189.97,4.76217,16.8611,7.15971,0.131639,29.88,295.731,598.937,9.6924,5.7911,3.84148,166.331,0.857475,16.742,11.7828,64.0331,5.47564,1.84331,147.305,159.779,55.7935,57.9481,,34.808,1514.18,61.5776,31.9096,28.0291,9.4234,50.1972,
caris_267,22.893,0.131437,1.60437,0.213761,1.01154,3.837,7.20602,3.56527,13.2899,44.8525,35.6414,2.24933,3.18218,4.53937,0.126675,32.5668,189.485,52.9856,2.74658,0.577392,0.98284,58.4745,0.32763,2.57921,1.20467,70.1516,97.2002,2.4687,44.1122,82.8403,48.77,20.5181,,3.21087,664.123,15.6856,22.72,20.8258,7.09702,10.7994,
caris_268,34.0781,0.268774,21.8521,1.22242,5.95764,114.915,20.7495,3.27913,1.29824,6.41551,2066.08,2.19465,9.35382,9.88654,0.519383,2.55372,111.332,338.783,99.5645,10.8275,0.350407,70.8415,0.109139,10.3832,8.60765,87.5226,12.6665,18.1596,48.5253,184.67,5.62601,29.3039,,39.7775,1392.68,43.8784,45.2266,20.2975,9.02748,29.3334,
caris_269,7.08855,0.140963,10.2433,0.530827,0.992879,16.6869,7.67584,4.64393,16.5586,36.6382,87.9291,0.265935,2.67558,2.37244,0.197826,15.202,66.1413,280.479,4.24734,1.06607,0.110303,21.507,0.933747,3.21618,1.69542,53.4769,5.92035,1.36675,25.2576,34.3589,54.8816,11.9797,,15.3936,567.92,14.6205,13.6922,9.5491,4.48512,8.74545,
caris_270,17.5396,0.47268,2.87923,1.32559,0.786909,6.71343,13.5491,18.8592,4.16226,2.92874,584.265,5.85315,12.1696,6.41342,1.10711,30.2546,276.891,1480.68,21.6131,13.624,2.52854,89.004,1.40295,11.9063,11.4067,130.693,14.4845,5.98881,59.4513,187.231,10.3696,44.9872,,7.42184,1660.9,60.2102,66.8993,42.4202,13.7638,29.3886,
caris_271,33.9688,0.574668,46.0128,0.517781,0.482245,30.7404,1.38305,10.607,3.189,25.1926,491.343,30.1301,3.80498,8.65539,0.1925,35.8682,196.478,165.316,14.8299,1.02788,0.238571,80.379,0.141196,14.0734,5.89299,44.8179,2.71514,1.19833,85.1183,430.452,211.25,36.5774,,13.728,1285.51,47.2844,42.1209,22.1372,7.22968,42.4171,
caris_272,14.0029,0.544995,115.75,0.619627,0.440445,28.6504,11.8384,6.18091,7.96136,56.0935,1492.37,7.51313,2.91949,5.20172,2.02355,43.828,153.017,2212.17,6.4304,2.05558,0.837212,28.3671,0.355061,7.41076,1.98678,55.7713,10.1634,8.255,60.6941,155.655,36.1422,19.7276,,100.298,1137.95,26.0798,19.0623,13.4762,5.43419,14.4868,
caris_273,17.1968,0.196535,7.62621,0.113918,0.495463,8.49097,12.8029,13.6978,14.4605,94.7433,1025.02,0.836044,14.9785,1.01089,0.849454,29.1368,122.447,2101.09,10.2432,4.67054,95.0877,66.6639,0.998296,10.8464,14.549,127.492,4.11983,5.49304,43.2152,170.405,148.042,49.2133,,11.3315,1624.22,20.3313,40.93,15.5647,4.48531,32.6304,
caris_274,43.0391,0.413768,113.098,0.519924,0.292526,19.9262,59.9012,3.02554,4.03288,9.34895,791.535,13.7752,16.402,8.87152,3.21168,3.06514,236.333,1622.34,9.86502,9.21655,0.420913,74.6869,0.854784,17.4211,4.56469,65.8872,9.31276,5.71282,77.4257,103.436,1.59729,28.8241,,17.848,2136.22,44.8612,20.8539,46.4254,14.5321,35.3574,
caris_275,14.8022,0.718009,21.7195,0.159032,0.177854,18.5456,0.856738,12.6742,8.30161,19.117,86.6809,1.23664,5.25987,2.7061,8.24197,47.6605,98.9467,3218.69,20.0472,1.25141,0.973968,41.3048,0.590267,5.25183,2.3568,115.882,116.021,2.8275,49.7156,70.87,86.2162,23.0311,,53.7684,1170.3,23.5438,20.7406,20.9361,7.05873,14.9305,
caris_276,26.5518,0.475413,80.0878,0.281476,2.25668,65.6288,43.4938,6.15256,8.18494,12.3577,3554.51,1.77799,12.9864,11.3821,5.88774,37.9735,64.3161,1688.2,18.6748,6.87438,0.232567,156.89,2.72884,18.6411,10.7239,59.9635,23.9277,4.55475,61.7972,81.6378,4.32865,92.1162,,31.7772,1728.61,46.7425,43.9782,22.759,10.4428,62.416,
caris_277,27.0356,4.84429,6.73705,3.1285,1.70491,15.3155,9.17919,11.5855,6.58328,10.4255,3760.33,0.768892,17.4639,6.37488,5.41696,36.143,81.7667,1485.58,7.92517,7.4458,3.47817,142.566,0.278875,22.7791,12.6355,33.4777,1.53657,5.8697,46.6439,69.6181,2.42035,83.2415,,54.5655,1268.07,42.823,25.3418,17.5179,6.92981,38.0375,
caris_278,59.2139,0.340689,78.2994,3.73365,1.58936,32.6945,10.589,19.5964,2.47279,2.73043,698.909,5.89614,10.0284,8.77752,0.339549,118.259,533.696,3222.52,37.4182,2.09666,0.850867,131.678,0.574627,26.0496,5.93524,124.343,73.979,16.7031,78.2422,199.571,184.31,73.1159,,89.5432,1601.8,53.1375,42.1495,44.4373,13.3853,41.3423,
caris_279,63.7847,0.978241,61.3067,0.880038,2.88447,24.1683,0.510044,3.50868,9.48414,27.0705,1089.52,8.24864,8.27652,11.7606,1.62806,134.452,565.384,166.687,101.714,1.27539,1.25267,52.066,6.23108,33.4294,5.89615,63.512,0.329072,2.28897,136.032,259.427,693.647,46.8956,,144.85,2033.04,54.7357,33.4651,31.1804,16.0851,46.0908,
caris_280,33.4007,2.35699,30.9039,1.10813,0.807082,22.7257,0.641333,14.0371,2.55326,13.9888,717.551,0.462024,14.2231,3.98439,0.139949,57.3102,552.627,718.171,109.03,8.07707,2.55919,84.2405,10.9829,9.41752,8.765,87.3525,10.3921,4.13096,84.8657,85.7164,60.8177,50.788,,64.0606,1288.89,56.3178,21.7832,34.4862,12.2981,38.9578,
caris_281,18.7424,0.675675,24.1996,0.201859,2.30577,13.9325,9.89327,5.20908,2.96784,9.51748,222.098,2.969,5.2617,2.88602,0.112145,27.723,129.733,764.147,4.63072,1.61708,20.0714,19.8854,1.21896,6.30434,5.80159,50.6665,19.9402,5.05978,25.2272,44.0619,42.0667,11.2272,,18.6122,700.439,20.6478,14.6582,15.0504,5.99712,16.1975,
caris_282,18.498,0.336928,24.0876,2.79399,1.90219,3.59639,15.2933,5.24297,1.26465,5.32527,329.162,0.315311,6.38291,5.32008,2.46851,6.4586,386.974,229.15,23.9708,2.0899,19.0915,37.0856,0.612001,9.68418,4.9009,33.7777,0.906517,1.41503,56.3773,64.1649,88.0473,13.9582,,96.7545,713.689,28.2343,15.2798,20.1331,9.28206,21.8766,
caris_283,25.2058,0.370169,0.637432,6.27666,0.487352,2.49341,61.4814,0.79985,18.2074,12.5423,168.76,0.330577,4.60778,4.70848,3.81831,2.54279,23.9735,567.377,1.41343,1.27769,0.297305,59.2576,2.12385,5.07239,1.41871,52.1633,36.5895,1.73331,25.8345,27.0644,29.1314,16.9291,,4.42722,599.616,31.4189,8.41625,10.2911,4.87581,13.2418,
caris_284,72.174,0.62605,28.5589,0.260227,0.425279,46.3706,30.3389,33.026,36.9164,9.34465,726.435,1.41345,24.063,1.67619,3.0396,13.7931,654.406,1447.61,53.0857,3.45809,1.79388,292.302,1.00737,17.6287,2.9921,42.7995,47.9939,18.7256,206.802,195.601,38.6838,20.0125,,27.509,692.991,26.3516,13.907,12.9301,6.03636,13.9578,
caris_285,149.777,0.536469,59.1067,0.693748,3.19367,27.2761,6.50131,55.0292,4.27944,21.6463,1109.15,4.59904,21.1641,2.35079,0.13868,15.0079,1040.48,3804.16,454.324,2.19719,10.3435,334.3,24.2692,16.2323,13.3073,157.11,14.7954,14.2823,499.808,74.7465,26.8639,21.4402,,28.185,1336.4,48.977,21.5139,23.9102,13.9515,22.5653,
caris_286,76.2848,1.06815,3.32808,1.37351,5.05594,9.89246,17.8603,5.85307,2.7546,6.17199,683.844,1.65282,19.8357,18.2964,1.09374,7.29638,95.716,1051.09,5.32656,4.30884,0.193281,228.484,4.81352,23.6583,5.47659,64.969,2.80489,4.72486,76.2255,64.4431,122.073,53.1485,,22.2475,1831.53,91.115,27.2307,30.6459,11.384,49.6569,
caris_287,42.2104,0.205771,16.5391,0.290713,0.371321,7.8387,2.69366,2.22272,10.2347,16.5758,876.301,0.378692,2.95575,11.4725,0.653382,70.0096,326.891,652.264,26.2497,0.395039,0.40743,60.3054,1.45366,12.8126,1.29435,59.9097,1.48633,3.1225,73.7018,74.4174,175.299,32.4106,,18.9581,1257.1,44.6685,26.7934,26.423,9.43421,23.1217,
caris_288,64.79,0.935395,7.72228,0.859526,0.450352,53.5964,19.8163,6.41836,3.08524,5.20559,970.526,0.499974,9.09437,7.45827,0.961834,26.7966,311.139,162.414,11.7438,1.43853,0.416737,119.395,0.936249,30.9343,8.69108,37.1172,17.6448,2.83054,146.691,127.76,213.418,51.7493,,83.2809,1711.03,68.658,27.2484,44.2708,5.48411,51.5433,
caris_289,22.9923,0.463966,26.4074,6.44758,1.91332,13.0847,14.2817,4.99296,6.4503,10.5395,166.751,3.20516,4.00649,4.89031,0.83655,24.1035,151.391,298.861,5.16163,0.854851,0.806849,23.0331,0.11364,9.79961,2.25221,34.7454,15.7209,1.52464,19.0108,79.8201,45.227,9.48977,,17.6855,632.351,29.5607,7.84747,8.76351,4.94142,18.9199,
caris_290,16.0839,1.31729,5.91683,0.949251,6.51969,20.962,8.59703,4.63587,2.22531,13.3135,35.5924,2.64045,8.86697,5.6975,2.13641,3.60842,119.878,1383.53,6.16508,2.86982,7.43874,144.219,0.226887,8.36633,3.17097,33.8967,72.7927,1.16189,52.3386,225.405,1.29434,38.3246,,8.0037,512.873,32.7313,20.1974,26.1003,14.0714,29.0853,
caris_291,23.98,1.04374,42.7503,0.601857,3.35198,13.6108,7.94307,1.16803,14.3314,19.5415,581.67,1.27339,6.45544,14.1581,2.59317,4.96386,158.179,906.555,4.55277,1.57607,0.553302,95.4776,4.73152,6.8482,2.26741,40.8914,5.91137,9.32098,38.4403,320.656,1.01872,30.2566,,92.0664,600.518,54.9176,15.9261,29.2935,9.45243,39.5486,
caris_292,30.703,0.662573,19.209,1.30836,1.26392,26.0202,1.93913,13.0835,8.6116,11.2181,296.998,3.32871,9.13222,17.8633,9.48434,22.8186,190,894.857,14.79,4.65775,4.1009,66.9085,4.34284,14.9345,7.27187,70.0056,0.364183,3.42386,96.1632,164.194,168.337,21.6459,,57.3949,1118.92,22.9308,21.6259,36.2851,8.36084,29.5167,
caris_293,37.6982,0.375312,72.3356,1.19502,0.46349,48.3311,13.2825,16.1206,2.7548,8.0457,652.339,1.21688,8.56137,2.68398,0.418165,12.0549,249.297,43.6319,13.5494,8.10778,25.8548,138.983,2.20343,32.0244,5.69205,18.2882,4.31885,3.66054,97.5969,81.5096,46.0283,41.1236,,75.6429,1112.81,45.8849,32.3925,35.4229,7.45704,37.5538,
caris_294,32.2268,1.12668,49.4773,0.285653,3.41615,12.7646,0.9118,4.64046,6.40533,13.3201,128.378,1.78682,6.65794,7.95588,13.3962,20.2734,265.092,113.941,14.2157,1.36245,4.96965,51.8387,2.36525,20.3746,3.00391,62.6461,33.5897,3.15802,73.5663,299.508,160.704,23.5148,,77.233,1520.96,42.4408,29.7626,24.8442,11.9883,24.158,
caris_295,18.3233,0.241567,3.11132,2.40931,0.747281,8.1445,1.38645,15.3656,1.76103,12.7187,428.684,6.64499,17.1059,14.2538,0.133217,21.234,147.943,634.625,10.8783,6.57198,0.475874,64.1873,9.74562,10.0686,9.13217,44.7062,23.7079,2.5168,45.7308,42.404,13.7981,27.2122,,13.1005,921.432,40.7993,24.3805,26.7004,14.9966,19.6178,
caris_296,13.2899,1.90737,8.6475,0.303512,1.84097,25.561,12.0825,6.32932,0.720637,0.629132,1010.99,0.553211,6.32357,2.83467,2.44677,13.8903,86.5695,1376.97,20.3671,4.17178,1.82888,55.8075,2.39027,9.01675,2.59693,103.608,2.6001,2.49055,29.0328,51.8989,3.96293,26.5709,,30.6139,1060.51,29.9134,17.3279,21.137,8.79321,37.5045,
caris_297,12.6823,1.75322,13.044,0.835559,4.37394,7.08357,8.21463,2.95173,1.66999,7.51501,193.095,4.51974,0.460133,1.57479,2.35129,8.09599,52.8694,535.409,5.82493,0.136932,2.18192,16.8264,0.311549,3.65238,0.669322,16.7061,5.78958,0.571108,22.393,63.2419,58.9273,6.53923,,20.038,393.633,13.4238,5.8196,6.36062,3.28407,8.12102,
caris_298,32.7861,0.289564,7.95084,1.14581,0.31294,14.6193,4.0298,6.55861,28.7064,21.2931,641.069,0.681213,7.02726,11.3174,0.649304,33.1283,281.805,88.7472,85.2505,1.45398,2.82041,51.2068,1.94395,23.558,0.964851,53.6316,19.4392,0.671171,43.8612,103.605,281.306,19.5115,,36.2791,1254.51,34.5953,26.2504,14.6647,8.03787,16.736,
caris_299,18.9023,0.785727,1.82348,2.43544,2.66342,21.4624,2.24055,2.83613,9.07924,21.4058,254.087,2.15467,13.6838,2.62339,0.336727,12.6314,210.882,818.139,26.781,13.7716,5.48787,76.1623,0.320663,11.703,15.9152,35.7524,9.26556,1.59049,78.9191,12.71,3.61008,30.1338,,10.7078,536.358,12.3071,30.9369,30.3538,4.40296,29.2942,
