,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
QM238,13.1661302,1.24249,8.41795,6.009474,2.09704,2.068907,20.167267,23.397794,4.01504,4.04517,234.356616,0.500772,2.245945014,6.3523,0.3076483,10.434,20.584469,981.273491,0.433129,0.291472,29.261157,6.855508,0.0621208,19.95887403,0.618627,16.09129,3.095349,2.637214,23.461219,681.440981,60.5935,40.343675,,65.123824,2607.3049,20.08041,34.85069,9.19525,31.516095,3.248293,1.896032
QM239,17.29156478,0.307973,70.059651,4.8305,0.816296,4.92475,11.6394963,23.558253,1.339922006,11.9343,476.1861276,1.008831,1.713447186,10.5170625,0.615122751,116.905,100.805656,2551.268989,1.732332,0.95192355,0.1074015,8.794420627,0.67609,16.989797,0.795014,62.550236,4.8770251,13.16687,42.417008,1120.98107,51.7056473,55.5056649,,75.64508,1560.213055,37.307651,45.621365,30.308428,68.609905,10.85475,8.991311
QM24,7.0557171,0,16.0686921,2.5137577,10.0138913,4.151638,1.2155645,39.717526,8.940134,56.7196,1024.872408,0.629964748,11.6841606,6.2021527,1.4352779,56.7062,32.357902,1142.382456,0,10.85750751,45.36287,9.01477014,0.719657,8.7554335,4.2358009,140.057658,1.059382,46.835384,27.60670684,160.933956,40.1127,44.740961,,53.63503,1484.352404,35.65691,57.7947161,24.6604153,62.553757,8.1456084,11.112235
QM240,11.8305955,0,68.7426,0.339888,1.22266,1.0114686,31.928185,61.17634,1.970139,19.2143,84.7536,0.113943,0.588898,17.02602661,1.1875299,26.849,98.0051128,2242.971442,1.39004,0.582349,135.4819356,1.421071,0,11.9527249,0.244908,23.554,3.973651,0.888382,20.758592,265.001476,94.1502,41.92143,,63.329779,2550.510947,23.07999426,30.05330912,15.05281,64.09202,1.279527,4.009473
QM242,9.6448371,0,9.49862,2.34823,8.07656,0.739851,38.702644,73.902439,4.5834511,20.7526,534.9493469,1.822748,2.2776184,9.8530443,1.227921,11.9459,83.107147,9087.537742,1.17714,5.033587,0,4.128145,0,9.50108384,2.1033988,53.02797,0.225781,16.047415,26.68288,2393.48296,11.4113,63.13932,,23.8788,1027.354795,31.528837,74.30211597,27.938179,70.016111,6.186426,5.291819
QM245,18.9680894,0,3.071733,3.6517005,26.07458,5.82263362,81.9363558,88.212644,9.972347,87.6959,1179.804662,1.7647426,18.887885,20.7945347,0.2937694,98.2194,93.699001,1061.494038,0.603142,21.296137,0.0859993,17.6515767,0.56925,13.2839005,4.96873,106.75396,0.756601,42.578679,42.0257749,503.70303,8.89874,89.506826,,37.1042,1466.815011,72.3124609,47.253091,36.259191,80.455447,12.2259988,18.2294399
QM247,6.3721918,0.204416,5.40274,1.6642147,1.45531,2.6551704,12.170245,9.63032,1.264335,12.0485,159.271287,0.673757,1.393329,11.9007,0.615989,39.2712,16.2477,3138.031493,1.39523,1.55349,0.6816699,2.635029913,7.64275,14.966441,0.1986649,16.8852,1.5772172,3.19456,22.812864,520.51567,1.86104,28.94845,,159.26776,3044.669785,18.757578,27.877589,13.24642,50.93305,3.129787412,2.690902
QM248,9.1510575,0.26874,54.141988,6.47293,0.537567,4.58424,9.8635352,268.60872,1.979130626,9.98921,161.2039927,0.354224592,0.6582708,5.9095243,0.2337569,120.028,58.070403,142.246951,2.45797,0.4519096,0,5.3372239,0.16351,10.9928971,0.727499,67.70696,0.899669,3.867487,36.326945,1642.750922,36.6654,30.4881391,,270.12488,3460.518917,20.1097272,35.180162,20.7645,51.76711139,5.166546,4.72356
QM249,16.76087897,0.0202636,18.287014,3.54678,23.47313,3.6575748,3.327173,58.608526,3.631824,48.1485,294.6861411,6.8831559,4.401098067,8.694681,0,67.3194,70.371313,725.6824571,1.49602,7.60705,0.113561,6.987421176,0.874057,18.9488023,1.525742,53.14212,1.347327,10.657467,39.076677,1885.548819,42.3998,40.741804,,95.965796,3195.252773,29.1086036,38.56675605,25.18013,53.13316,8.717133,5.939
QM25,17.85813506,0.068907,45.449279,5.7077849,1.27941,2.4836698,4.95901,24.914143,1.9256925,20.1359,410.180301,0.674442485,3.4794271,8.7932273,0.923921201,37.2213,60.351818,503.7569228,0.820289,1.1525462,0.7970326,7.28067137,1.26292,15.3186301,2.089393,62.08743,2.194131,37.68593,40.1988119,1968.715169,55.9457,35.653098,,1122.0643,1425.601736,35.7007058,36.432325,26.76750209,50.199069,9.8736613,13.52842306
QM250,10.22126123,0,57.873531,0.5191698,0.4330584,3.0024692,1.3080934,65.378852,2.5064559,16.0397,426.001708,0.0953349,5.505668,14.8591,1.1916974,70.4434,94.940294,321.7235338,3.06018,1.292064,1.216904,3.581040669,2.46162,9.975528,0.6806113,103.25253,15.343146,2.09455,73.322834,1087.13121,123.5474254,34.608028,,459.07935,1789.656638,27.7210393,38.5824846,15.77346,84.634077,8.911801,10.96548
QM251,10.8649808,0.221832,7.41179,2.815746,5.58154,1.598549,2.370106089,24.86821,2.0010238,6.07144,93.1059478,0.1376229,1.4792687,20.133531,1.799614,82.4721,32.3103,1906.011928,0,0.12156,23.184827,5.845819711,2.79334,20.5844539,0.336806,12.480832,4.563334,2.418111,25.8754425,1025.812894,80.1668,26.326665,,165.4706,1753.561757,13.341917,38.65433,9.82757,40.567859,3.787467,2.54151
QM253,23.424802,0,72.230652,0.298475,1.36121,0.9574087,8.6188488,14.890071,1.6355076,7.97422,290.090272,0.1778191,3.5759094,19.8500374,0.6641568,31.4079,174.476639,240.323321,6.5533144,1.62714,3.84098,4.723135528,0.90224,21.41988906,0.9313549,84.32714,12.304066,7.5384176,44.7108314,695.270904,257.124122,53.748873,,129.8779,1829.093366,33.78516,57.482452,26.17387423,61.204128,7.843844,10.0433489
QM254,16.8656895,0,51.754735,3.007,1.952136,3.2713335,38.755379,36.580614,2.393466,19.3827,473.936068,1.186906,3.084159,11.698455,0.864925,38.0452,89.069871,2101.61615,1.53E-05,3.608681,3.7258548,4.473571001,0.351074,11.342628,0.9544096,49.652219,1.21968,7.809025,33.925033,3406.68815,5.0813,61.70654,,50.84004,1514.486412,25.872111,65.309998,27.829912,62.707354,6.1259547,6.116455
QM255,12.6507024,0,26.763349,5.413687,1.548377,0.973546,2.21884,7.090978,1.686361872,8.16224,207.9428303,0.1422397,3.3162782,9.6541668,1.184975,4.1762,42.034277,339.6106397,0,0.4808913,1.480777,4.546308801,3.98335,29.74466033,0.6003216,21.47869,2.732867,4.74827,46.6248693,1107.433434,85.0125,49.79462,,13.8676,1396.9508,24.878408,47.949654,18.399647,76.991327,6.81087,4.619249
